0,1,2,3
-375275.51051691937,-406927.2081309019,-472694.9469683429,-601976.6155399083
-505013.3214435148,-514434.53060666117,-409012.49596719706,-359824.400396277
-609600.952590426,-493194.4546973524,-491803.3882094549,-508955.03008798574
-470431.17966726224,-350632.27253801445,-401266.14617109625,-473963.9109412679
-405304.7095775833,-400828.145298182,-305132.4376348722,-477744.45710527414
-461758.27346755785,-429185.95959218184,-508667.2377674196,-500506.4094749284
-488436.5965283573,-489732.6116365349,-475529.95449053735,-795184.1830764204
-518410.86016680737,-529131.9631841484,-645518.5283825146,-650410.1670286616
-611906.6729417853,-545965.7052064462,-515549.4785479657,-265818.39488630387
-514132.27381952986,-704556.8586190102,-724331.1384702591,-367277.60830123496
-394514.4521675745,-733080.8560071777,-366224.8324874639,-576198.030178905
-263640.392989658,-432086.6850010317,-675989.122067215,-363565.58473295235
-356496.27325198235,-426103.3870844,-475743.5201348294,-504243.953831661
-409342.52476338303,-569060.4890001976,-607722.3465264285,-424620.68722700997
-476778.8941666056,-545419.6207986213,-455428.0020307631,-298777.48947596713
-522466.980635233,-314374.65523274784,-389984.8345269998,-565153.8777567575
-465835.3222564969,-509294.83536763187,-516546.0156003849,-570232.5845718419
-402583.16844954167,-512034.73621207225,-650072.6943026207,-380274.88523589505
-325458.5927088571,-486839.4162640264,-480676.20657645684,-373572.20321338373
-745089.7968708085,-348278.21852340887,-446850.42158416065,-344633.19370424695
-515239.5437675383,-427618.94155349344,-425334.7908932447,-700605.6802409613
-345002.4511659085,-514140.1746352543,-362434.1160903866,-415913.3033219476
-552498.1770949429,-434698.9493402292,-430170.882072691,-305272.21608792234
-455342.4475937375,-608399.9303735716,-500197.69858901214,-323522.0948153095
-468993.2858247307,-380626.08298262046,-335384.274684679,-621627.4518696822
-633510.0591379182,-371293.2107479024,-433023.02282818715,-497858.99312519166
-367100.2395381625,-488173.1266764585,-563832.478319351,-435388.4210821015
-450555.37315819674,-662363.8002597516,-374119.1589955159,-472353.48784944625
-618177.7184317452,-441690.57441870664,-412811.2545663848,-550192.9135662254
-531821.8562951492,-582502.4566268928,-774317.3879844084,-403089.21870248194
-448100.0218955979,-520576.68887653406,-439750.8701375718,-545726.9264745731
-597631.7115708748,-611295.2980860578,-422007.4463896523,-554237.936361269
-386988.0539287154,-332781.0378219294,-520792.3957705027,-484367.0117306112
-669050.0663072687,-316142.70314901875,-388519.3269257416,-359958.0570859218
-632817.0195917268,-560234.4597324178,-462506.6294320524,-586769.9375793979
-577468.0967006735,-529707.0605698889,-413178.22530782386,-625814.3648018655
-462914.1212536585,-727286.0371045376,-496068.42874964816,-565990.3319291407
-507430.0460213286,-385442.93518027716,-516524.9373515789,-329094.1560943924
-535018.6746996724,-525679.6783632851,-387333.6467878277,-334427.60382105253
-435237.99995007564,-499164.52605578507,-406153.48110390693,-404978.5477898203
-446417.4586390092,-335549.05942774,-618474.0546386746,-696882.3167413576
-469104.94381218584,-420373.91079559195,-425239.99783522444,-347198.556224387
-437113.8009384437,-432410.0604859519,-385739.8086354438,-511684.16158561903
-372169.0723405343,-748781.7923155657,-550079.4372187285,-381784.0759368604
-353724.7745537351,-362740.1204780935,-475957.1038379583,-392047.2396413476
