reward
-1980720.2427402663
-1726228.3476172811
-1688326.6396624427
-1743214.2610304311
-1922385.5899795226
-2196024.986314296
-1732620.6984291347
-1976374.9488604316
-1951026.3849311583
-1851582.3364242632
-1798345.8333324362
-1854879.928706481
-1808084.743305843
-2304590.9199977913
-1471309.1778512283
-1852705.735778952
-2181322.322573841
-1633242.291755981
-2147651.6363041583
-2001534.6272495538
-1826169.4561611982
-1899350.8533755348
-1565801.2420730558
-1690940.6191242416
-1920400.5435407213
-1803996.7960071305
-1765359.4571628617
-1812980.7043021123
-1780723.543825749
-1875570.5419726877
-1914490.760674909
-1835926.061579741
-1708044.5848446875
-1472361.189865187
-1717246.1534870984
-1765534.425526108
-2229660.121978146
-1700400.7847095807
-2173132.6971656363
-1906717.5005056527
-1558822.7878763927
-1354831.6622801027
-1697955.5972376196
-2156569.4821742787
-1705530.9191987258
-1865615.7338037328
-1800604.782713478
-1753952.834780607
-1852178.0606943017
-1712181.7187140924
-1542717.873400287
-1783546.3880243008
-1418823.8628932612
-1523813.079932071
-1922177.8205293661
-1580471.0053046471
-1044943.4638276759
-1670840.7274461847
-1414501.6153250341
-1740147.5913685826
-1721313.278396265
-1809623.1811715881
-1437306.8597870423
-1734674.8813213583
-1756873.7845036604
-1539400.967936805
-1272931.6440433084
-1677633.4962990812
-1257769.0361572064
-1444618.8176843221
-1376550.464931886
-1526624.103093188
-2250388.064596218
-1729438.1123429802
-1473124.882863231
-1465785.8510458656
-1583508.87911029
-1586064.24769552
-1396527.1731614675
-1369969.824538766
-1746787.940184275
-2249089.358403156
-1343075.1917730693
-1438350.6094932742
-1535873.5045369607
-1826106.6836051452
-1680961.9082036032
-1446001.599757143
-1115709.1629628574
-1453169.053240601
-1790329.3911993795
-1522983.0242706202
-1887965.76639727
-1679279.2198354963
-2075000.1205460336
-1438606.5306498518
-1717285.460346017
-1409214.7752630454
-1299519.6359069066
-1746235.9361358914
-1686257.3904481987
-1638239.5295286137
-1859549.4936758007
-2025589.481816743
-1676587.7536139765
-1801298.730873747
-1567816.987371576
-1868851.7510211044
-1773657.4116635844
-1814744.551842225
-1693503.949115494
-2351148.5780934826
-1781629.9803746499
-1797585.9025625435
-1799667.7490547844
-1696359.6669649188
-1754252.932466479
-1805937.6774266653
-1961508.60340383
-1801824.1522950716
-1818755.4659027494
-1845578.9218875351
-1774489.433545426
-1591315.1155131927
-1748187.8379544269
-1460259.7443696545
-1450136.2588970147
-1793957.4266347701
-1906136.230217518
-1514345.2537837802
-1480726.6760894703
-1505019.9220582081
-2051785.4726844737
-1266490.5304496065
-1584379.465309763
-1156180.7027912918
-1569709.3049975329
-1829219.3896546492
-1300587.4695357513
-1764222.0464153816
-2189973.869289594
-1478352.1341031648
-986950.1417455734
-1575597.1239180113
-1446884.3226159913
-1633618.6362761208
-1639104.3416298102
-1409003.6634064491
-1660119.852215311
-1872395.7535580294
-1829774.1363387336
-1393513.0385489266
-1177912.824920703
-1280501.1967848327
-1662250.574471039
-1092647.383089813
-1612819.1542832751
-2095377.6932873123
-1483854.9931702274
-1564157.7275900657
-1417258.3153592783
-2014833.1935712362
-1613218.5016289565
-1593349.584816283
-1647075.5710066368
-1637685.6626529691
-1632523.8639871962
-1540381.203328707
-780505.177562957
-1701034.1528360867
-1431091.8419408165
-1302514.5830991073
-909676.6906963908
-1516271.245096534
-925815.4423644108
-1176998.7468862697
-1110029.4486585348
-1376485.388866647
-1421165.7687821097
-1369394.7203610255
-1208864.6204602707
-1716093.0327626902
-1135006.1234304265
-1275740.2447361175
-1533998.8890495505
-1044447.5540182915
-1710341.9072408248
-1599768.4651800909
-1293247.8226893614
-1926647.9434994014
-1646621.857990363
-1125003.6607601522
-1403752.8671950358
-1561381.7582543863
-1957912.5220431169
-1710689.0292894403
-1278308.679770635
-1378203.188108835
-1263492.0186365917
-1207055.6027004148
-1362048.928551817
-1486444.945196385
-1404527.0305207276
-1342613.4689609574
-1581909.5187442247
-1244454.359950503
-1630419.8484771445
-1400131.0603240142
-1499431.189757484
-1618104.504927006
-1420510.5236190455
-1368451.5067573711
-1559164.9815649837
-1463810.0310009844
-1103099.791129454
-1330138.4064405835
-1468071.5405217726
-1266792.161830633
-1678127.4172111698
-992620.380906194
-1474908.0394805004
-1319757.2133469658
-1055234.2808326846
-1274560.9943676433
-1234265.5105470319
-1080320.9213071663
-1465411.738612316
-1346662.6078360248
-1349189.7733061127
-1412287.7643736498
-1200909.88892618
-1240489.3279370936
-1353163.5233253366
-1433787.589776567
-1893599.3446779654
-1357774.6467643133
-1413635.2922005085
-1625987.3355567434
-1684468.432519963
-1546285.377629776
-1186877.7629665267
-1208998.7064705226
-1294239.158621708
-1279668.793643341
-1353323.4158915873
-1557467.1109223517
-1474969.6672233276
-1510603.8363216226
-1052820.1213605013
-1059063.8408454787
-1292837.5973489396
-1548777.0552421338
-1351124.2719177378
-1247136.437920315
-2153292.858562691
-1389640.1365520651
-1127345.8301236888
-1326612.1826226711
-1166174.571475953
-978956.3569708049
-977469.0381407164
-1043634.8190598373
-1166336.5446571265
-1121077.5123242503
-1132748.4317669286
-1387195.2406682065
-1148887.7946361422
-1081280.8149889815
-1063316.8978795276
-910743.5816734158
-1211765.807782078
-1700161.6382073062
-1166382.631852179
-1386503.4964488738
-1199543.2298512596
-1056584.961268665
-1455669.9830436239
-1165526.3959231616
-957275.5899191132
-1126405.5535436322
-1039229.7162013153
-1395980.332894513
-1532621.4865649212
-1122708.3110112124
-1041037.660549685
-879913.104361932
-1011222.3478224757
-1520966.723793625
-954269.7447097172
-1469656.9214602176
-1149104.5860203744
-2618907.0168830077
-1070382.7911756975
-1009013.4020680082
-1321934.1277011288
-664767.4647388812
-1012479.4191185682
-877147.3550983805
-948965.3451734252
-1011464.8561729084
-1125081.808073578
-889965.3565209005
-1283022.01067086
-1266743.2446095836
-1307358.1205619008
-1227095.0623858555
-858226.5238749917
-800684.9679667442
-925113.7636946581
-955494.8466322668
-1007926.3916634991
-1262069.7148215154
-1035779.3244037505
-861831.8342948131
-1189784.749433782
-912090.752700618
-857818.8006709879
-766030.8151748268
-1486374.0329543722
-1281678.2708520195
-804471.8814878708
-1036087.5319585069
-1082454.7883080668
-1212691.7836908528
-863439.3906169906
-1449752.9098646122
-1109482.553872784
-897900.3488295163
-943460.8098611372
-865379.6438960085
-888602.7389851905
-1027587.6949375609
-773730.7037360837
-761890.2522302087
-748842.0493248685
-745252.2656154081
-1049279.2940427356
-992800.2686007625
-1188503.8331385206
-863624.9215644933
-985834.2453836905
-647105.2979925656
-897997.9788801906
-1195421.3299300603
-615144.3787408546
-598445.7808209416
-629307.127003796
-852737.4179306787
-811077.6298618222
-540055.9137824379
-526912.8138825211
-843835.296252339
-1268414.0461415846
-764757.6754039138
-816954.8926008275
-585570.8677689291
-799922.5410755433
-848069.1111713159
-805871.9712014749
-900602.6778971371
-865637.3948183453
-779155.5063812677
-599533.8441775868
-512140.5409632646
-622709.264446339
-720172.8353681249
-704144.9963018617
-714779.1632632366
-1034714.8572975838
-993063.566971095
-606988.8215115081
-917524.6043339316
-942714.0966777605
-822535.5357872081
-612945.7167300606
-1173234.114249652
-2135343.404122292
-2594474.542548743
-1132430.906127322
-583749.7439487469
-606540.7838778581
-651141.7030736345
-775961.6623708744
-720018.4232026635
-460364.3594027834
-590461.3056469623
-996276.1220848283
-736017.1246144982
-802930.3109781346
-1117537.5273634717
-689642.4779641186
-824016.5140356224
-968695.4482228886
-613631.7341758166
-688294.9450661874
-666741.0696450681
-866867.094204951
-882394.565050852
-850666.0918396745
-910855.9740415413
-607179.0192396103
-936777.6613718682
-647133.8129057358
-879569.5556721999
-857044.8427819456
-780236.7954347229
-601469.3989931095
-903094.9452833055
-782197.7928674732
-589064.3785131391
-900761.9633383579
-644037.1726367102
-762876.6364501632
-833868.1007978091
-1019107.0532199052
-853262.2057000103
-611103.0013465212
-915197.1066640307
-808686.4691057738
-643333.6494276394
-963007.729643226
-853868.1661767298
-917358.7202453883
-780112.2909416038
-956312.4791957403
-1183591.9141685523
-999822.1565481239
-711019.0347121768
-1008526.8720772295
-949975.7587221025
-624926.5624824229
-521241.2468768888
-693660.1973580689
-654122.3547911195
-765398.2434576057
-636717.639422372
-511743.20757132355
-649539.2234128194
-925178.911395213
-534707.3487741499
-611226.5945793053
-988436.8609560695
-700250.0741594482
-909809.9115677654
-533815.4091451364
-577260.5184937496
-1191347.8268304737
-618037.6000162694
-702672.6348354103
-655135.4147290498
-616907.0526776616
-858437.8183535266
-765678.1552024855
-811684.1586313938
-664430.3854820983
-684398.623891325
-784649.8868167831
-692375.1707775064
-717077.5047538768
-597310.2368757888
-1254975.848553178
-764573.5533000589
-1392338.1396362819
-1106860.7671579341
-506517.6955478457
-633204.0342534664
-726315.1613329314
-621447.089833951
-646799.6252548695
-1038053.1161646018
-730180.9616449293
-652345.8108549587
-882886.2380998207
-452975.636442876
-780909.4357145636
-1026469.8363597061
-816924.9679470881
-1237645.4620953104
-559730.9894030491
-691487.515864591
-720074.2447747554
-678587.3274423967
-601468.0601196574
-651271.9089533894
-669916.3257526822
-508431.74117338116
-914965.8459742782
-526520.1711031535
-997618.878221574
-880867.4638047242
-747323.721237473
-661715.8197064551
-775254.387194669
-559971.1994276699
-639259.5784309776
-544801.0647017173
-721232.6532274013
-907262.4235991536
-558196.8275819877
-745694.1848908813
-563772.8620025823
-550857.0810711891
-1056687.045663651
-594071.3253325677
-641821.3667761666
-531581.3359997512
-1102158.4875129196
-581073.7578085872
-779765.6920148899
-677237.1779811832
-499221.7064322231
-556302.067261639
-760470.7739949621
-511017.2681262056
-740887.240031105
-576269.9829766814
-850212.2700286338
-853127.9471739403
-626512.0659674951
-530138.6945183947
-499134.3909037819
-568153.4577510507
-792989.2694152031
-546375.4338977637
-756154.328212136
-595986.6950544227
-671074.07249315
-890188.0962848219
-507361.23377902113
-1051301.5978106828
-501223.77550634247
-1069194.7817070838
-1031828.1145462301
-1059569.5075682295
-848937.4839226956
-863738.4585493745
-632908.860840192
-611002.9083264206
-621419.0394874596
-619736.9188171906
-714848.7846969245
-868814.001629791
-987857.3591510343
-1136683.3507750833
-1146847.4256514958
-730321.0946943463
-796433.5580164215
-820767.5746185727
-965268.0960922632
-671810.1685870067
-842324.3603844959
-758256.8729977122
-591790.6121650812
-743351.3080236374
-721860.084905978
-835796.6441333904
-808879.6882078943
-972316.4412327128
-533726.2106101419
-851408.0510740611
-765053.641858914
-541735.3568832467
-765408.087259582
-692686.2493796484
-602008.3006862785
-849173.8405948215
-791276.6039473715
-861744.0982149442
-650888.2054038646
-1028064.3801009685
-904354.5586025654
-917555.5727355836
-911534.0775182486
-434554.05341826146
-818710.1128761017
-619810.7941892443
-970811.2002586271
-741906.739962222
-581656.1728392246
-896390.9536829699
-704281.8056006572
-612241.8993000669
-571633.2080784071
-906384.6928166063
-680727.3906363574
-945451.0997916937
-1690888.6458122316
-916312.6704022132
-1457012.3174529274
-579202.7364888027
-1161373.2142368543
-1638859.5264417822
-1061655.6740542636
-1034255.1512017861
-1407045.128382882
-870247.6710367018
-963442.9326445473
-1158310.9338622238
-741156.2728897183
-534591.6900096064
-1467761.054502196
-838807.4866263736
-1342387.684154009
-778813.3807293237
-769199.6910127656
-1341473.7343880592
-1239292.6250791554
-868704.5754778981
-1250210.648653961
-662082.6911876479
-717436.7025649648
-869371.5592524206
-773178.0106445587
-1064410.1116940782
-1110676.4804491955
-896399.0476598989
-1081649.1983649505
-1172564.41102835
-982374.6196974474
-633172.6120499477
-715923.257294169
-1029697.0382398677
-706904.9920677062
-505819.1659314547
-574167.2459371282
-1369849.3278740596
-1310209.625711792
-710243.7673412405
-892245.6077902599
-1316659.0972100697
-942379.1679141284
-1144377.3301545002
-692356.1192630974
-1057503.958275639
-1325536.8089743461
-1110070.2296871196
-1057297.0732721002
-603146.3941206995
-763330.4125415516
-502507.21681191836
-1262880.603100265
-1321286.6878314216
-610241.7721790691
-4401349.474436877
-715099.8173843962
-821966.1866397177
-1116468.7386330352
-887607.379308674
-1277089.7055161241
-617116.6657108521
-686183.1596340998
-678793.7798910622
-1263015.125903466
-837021.0869986877
-714972.3720353673
-730607.5302593292
-686795.3206529112
-1003552.4243372511
-714371.0487178534
-727332.0471494126
-611963.4438017124
-1044182.2574397543
-1354501.8724468572
-1193544.6537797994
-739990.9596786109
-659381.3356546636
-654230.7756612147
-538239.7212062803
-711610.0201520498
-913840.1322406711
-931600.486905314
-692174.1263827543
-1116323.8708769865
-733713.7444074593
-906760.3662788682
-686633.8666536609
-609528.8334894239
-1048330.3857090021
-608831.2969060946
-725150.3731736047
-1345869.0646914241
-582739.4657273872
-627769.6937790798
-1309808.7601557407
-698221.3629676339
-576006.5776256162
-512619.32144193776
-1252730.7854069637
-609640.5503115427
-581086.2579889618
-653217.0655037642
-872145.8419813141
-603723.7683482817
-495395.86567070044
-572584.6019422242
-536565.8196249766
-1119594.04797024
-791259.7784567233
-589449.976314577
-826989.7884344509
-871877.9693721558
-678898.8644775662
-740001.4285979646
-625377.1732241096
-562724.4025546156
-647174.3006565745
-1051534.495334366
-771607.05053082
-647119.9673517573
-490784.04571824626
-609457.6559486428
-1106389.635031504
-683506.6529014496
-1216752.8606010065
-725206.0104191268
-773400.020005689
-882457.2203933904
-535254.7387052679
-688912.009654797
-607852.4128586176
-551235.5143264139
-618618.6878906726
-944211.2087749101
-841881.9935510769
-448947.0639439069
-631537.613249139
-560250.3284877989
-733029.2902607302
-642774.4128283064
-1047957.1638512599
-563571.6464829732
-694563.9410517269
-476521.3411782683
-910885.5481496394
-859026.263241055
-693216.370113799
-1437336.2161954553
-1441369.7640889091
-851738.5316432689
-994337.9394717655
-700859.0942795321
-648179.3312260379
-1060209.244590431
-593533.3533812836
-758662.4984199716
-599325.5721113776
-683465.9007488254
-674004.5994490284
-523664.40452327277
-1558279.4709179678
-589648.6187368386
-1733356.3053715462
-509956.3638368898
-1017955.6980427637
-651871.4582097578
-649146.5891789972
-575065.5901971129
-571858.2879420809
-808528.7287113124
-867470.068099006
-648255.1901257414
-789714.7784340647
-594297.6957227198
-761493.825613101
-1146608.0676993614
-889525.4358217634
-474408.90353200934
-508195.0264150567
-893958.6671647748
-540769.5997554234
-742217.98855532
-948033.7512098821
-620878.9563854556
-665510.3707588523
-522459.3222728658
-690766.5915208893
-657353.7680976512
-761303.6058356522
-795805.4948791851
-1403653.7260469105
-483496.8672787925
-796495.0948783993
-676279.9811517635
-714047.4431989316
-905748.5317350477
-913860.1642633235
-569731.1006292087
-585821.4735237509
-969232.0889631605
-575499.0582514497
-857266.6130559188
-652945.3439059695
-660410.820389605
-825539.4807630763
-951503.881294644
-500944.9822025862
